City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Samarai,PG,2022-09-20 21:34:15,-10.6167,150.6667,80.6,85,100,11.77
293,Moerai,PF,2022-09-20 21:34:16,-22.4333,-151.3333,73.15,80,44,19.24
294,Jamestown,US,2022-09-20 21:34:03,42.097,-79.2353,74.01,48,0,9.22
295,Toccoa,US,2022-09-20 21:34:16,34.5773,-83.3324,90.95,53,0,4.61
296,Chicama,PE,2022-09-20 21:34:17,-7.8447,-79.1469,59.54,70,65,10.65
297,Opuwo,NA,2022-09-20 21:34:18,-18.0607,13.84,67.28,23,0,2.13
298,Ixhuatan,MX,2022-09-20 21:34:18,16.3569,-94.4825,86.09,72,100,2.17
299,Neryungri,RU,2022-09-20 21:34:18,56.6709,124.6491,32.77,82,96,0.83
300,Veyrier,CH,2022-09-20 21:34:19,46.167,6.1844,55.78,57,0,5.75
301,Malanje,AO,2022-09-20 21:34:19,-9.5402,16.341,70.75,69,33,4.38
302,Vila Velha,BR,2022-09-20 21:29:25,-20.3297,-40.2925,75.15,84,0,16.11
303,Saint Anthony,US,2022-09-20 21:34:20,45.0205,-93.218,93.65,59,0,5.75
304,Asau,RO,2022-09-20 21:34:20,46.4333,26.4,43.72,87,14,4.76
305,Puerto Escondido,MX,2022-09-20 21:30:11,15.85,-97.0667,81.43,54,100,5.75
306,Lebu,CL,2022-09-20 21:34:21,-37.6167,-73.65,48.97,71,63,8.88
307,Santa Marta,CO,2022-09-20 21:34:21,11.2408,-74.199,84.88,76,75,12.66
308,Innisfail,AU,2022-09-20 21:34:22,-17.5333,146.0333,76.91,74,98,3.76
309,Pitimbu,BR,2022-09-20 21:34:22,-7.4706,-34.8086,77.59,76,18,8.77
310,Axim,GH,2022-09-20 21:34:23,4.8699,-2.2405,75.15,90,93,6.04
311,Lazaro Cardenas,MX,2022-09-20 21:34:23,17.9583,-102.2,79.7,87,90,3.74
312,Leh,IN,2022-09-20 21:34:23,34.1667,77.5833,53.42,43,79,4.41
313,Paka,MY,2022-09-20 21:34:24,4.6374,103.4368,76.98,88,89,0.0
314,Dukat,RU,2022-09-20 21:34:24,62.55,155.55,34.25,100,100,2.93
315,Maumere,ID,2022-09-20 21:34:25,-8.6199,122.2111,78.98,76,56,6.96
316,Arman,RU,2022-09-20 21:34:25,59.7,150.1667,41.02,85,99,4.36
317,Kazerun,IR,2022-09-20 21:34:25,29.6195,51.6541,78.13,36,4,2.84
318,Constitucion,CL,2022-09-20 21:34:26,-35.3333,-72.4167,50.41,69,3,10.78
319,San Isidro,PE,2022-09-20 21:34:26,-12.1167,-77.05,67.01,73,100,10.36
320,Evensk,RU,2022-09-20 21:34:26,61.95,159.2333,44.65,94,100,12.24
321,Malaia,RO,2022-09-20 21:34:27,45.35,24.0333,45.75,85,40,6.04
322,Nelson Bay,AU,2022-09-20 21:34:27,-32.7167,152.15,64.99,86,100,8.99
323,Hami,CN,2022-09-20 21:34:27,42.8,93.45,66.94,25,1,9.28
324,Beringovskiy,RU,2022-09-20 21:34:28,63.05,179.3167,44.49,83,100,21.85
325,Hasaki,JP,2022-09-20 21:34:28,35.7333,140.8333,63.28,68,100,20.74
326,Lashio,MM,2022-09-20 21:35:29,22.9333,97.75,68.07,100,99,0.34
327,Rapid Valley,US,2022-09-20 21:35:29,44.0625,-103.1463,76.77,38,0,14.97
328,Sao Joao Da Barra,BR,2022-09-20 21:35:30,-21.6403,-41.0511,75.29,86,49,18.01
329,Saint-Denis,FR,2022-09-20 21:35:30,48.9167,2.3333,56.98,78,0,4.61
330,Cidreira,BR,2022-09-20 21:35:30,-30.1811,-50.2056,60.1,91,80,11.39
331,Campbellton,CA,2022-09-20 21:35:31,48.0075,-66.6727,54.05,80,100,10.04
332,Pouebo,NC,2022-09-20 21:35:31,-20.4,164.5667,79.0,67,0,6.96
333,Ribeira Grande,PT,2022-09-20 21:35:32,38.5167,-28.7,74.59,80,23,4.18
334,Sayyan,YE,2022-09-20 21:35:32,15.1718,44.3244,62.37,59,85,3.85
335,Msanga,TZ,2022-09-20 21:35:32,-6.05,36.0333,66.72,72,8,9.42
336,Lampa,CL,2022-09-20 21:33:44,-33.2833,-70.9,50.07,54,75,14.97
337,Baytown,US,2022-09-20 21:31:45,29.7355,-94.9774,96.17,51,1,8.99
338,Bilma,NE,2022-09-20 21:35:33,18.6853,12.9164,93.4,31,83,5.37
339,Morgan City,US,2022-09-20 21:35:33,29.6994,-91.2068,91.99,44,0,7.34
340,Marovoay,MG,2022-09-20 21:35:34,-16.1,46.6333,71.02,59,1,6.22
341,Muisne,EC,2022-09-20 21:35:34,0.6,-80.0333,75.34,82,91,10.56
342,Along,IN,2022-09-20 21:35:35,28.1667,94.7667,73.24,99,100,1.32
343,Namatanai,PG,2022-09-20 21:35:35,-3.6667,152.4333,78.66,84,100,4.68
344,Labytnangi,RU,2022-09-20 21:35:35,66.6572,66.4183,48.67,95,98,11.72
345,Aguimes,ES,2022-09-20 21:35:36,27.9054,-15.4461,72.23,78,20,12.66
346,Pisco,PE,2022-09-20 21:34:47,-13.7,-76.2167,66.25,68,2,20.71
347,Magdalena,PH,2022-09-20 21:35:36,14.1999,121.429,74.35,94,100,1.5
348,Atar,MR,2022-09-20 21:35:36,20.5169,-13.0499,91.06,30,38,16.44
349,Ahuimanu,US,2022-09-20 21:35:37,21.4447,-157.8378,87.51,62,75,17.27
350,Pacific Grove,US,2022-09-20 21:35:37,36.6177,-121.9166,76.68,66,0,11.99
351,Ocean City,US,2022-09-20 21:35:38,39.2776,-74.5746,82.0,44,0,7.0
352,Sao Lourenco Do Sul,BR,2022-09-20 21:35:38,-31.3653,-51.9783,56.98,92,100,12.12
353,Iracoubo,GF,2022-09-20 21:35:38,5.4802,-53.2011,80.89,79,93,12.68
354,Kudahuvadhoo,MV,2022-09-20 21:35:39,2.6708,72.8944,81.81,72,57,8.48
355,West Wendover,US,2022-09-20 21:35:39,40.7391,-114.0733,88.81,12,0,20.71
356,Mokokchung,IN,2022-09-20 21:34:07,26.3333,94.5333,63.77,98,100,2.57
357,Jaumave,MX,2022-09-20 21:35:40,23.4167,-99.3833,78.04,76,38,4.47
358,Zverinogolovskoye,RU,2022-09-20 21:35:40,54.4586,64.8542,60.19,36,5,7.9
359,Topeka,US,2022-09-20 21:35:12,39.0483,-95.678,100.58,36,0,19.57
360,Megion,RU,2022-09-20 21:35:41,61.0296,76.1136,51.82,96,100,9.55
361,Sullana,PE,2022-09-20 21:35:41,-4.9039,-80.6853,82.76,41,71,18.48
362,Tabou,CI,2022-09-20 21:35:41,4.423,-7.3528,75.63,89,92,9.24
363,Vitim,RU,2022-09-20 21:35:42,59.4511,112.5578,41.27,99,100,4.14
364,Havre-Saint-Pierre,CA,2022-09-20 21:35:42,50.2334,-63.5986,55.76,47,0,8.05
365,Washougal,US,2022-09-20 21:34:58,45.5826,-122.3534,87.53,25,0,14.0
366,Lagos,NG,2022-09-20 21:31:58,6.5833,3.75,77.32,93,51,3.69
367,Buin,CL,2022-09-20 21:35:42,-33.7333,-70.75,53.82,57,86,9.08
368,San Alejo,SV,2022-09-20 21:35:43,13.4314,-87.9631,88.66,58,75,9.22
369,Vestmannaeyjar,IS,2022-09-20 21:35:43,63.4427,-20.2734,52.36,92,100,7.65
370,Saquarema,BR,2022-09-20 21:35:43,-22.92,-42.5103,71.74,86,65,1.34
371,The Pas,CA,2022-09-20 21:35:44,53.8251,-101.2541,51.82,93,100,5.75
372,Westport,US,2022-09-20 21:30:51,41.1415,-73.3579,79.07,61,20,6.91
373,Calvinia,ZA,2022-09-20 21:36:44,-31.4707,19.776,51.85,32,0,7.36
374,Gannan,CN,2022-09-20 21:36:45,47.9147,123.5031,46.08,44,95,7.63
375,San Carlos,VE,2022-09-20 21:34:46,9.6612,-68.5827,80.19,84,79,1.3
376,Bandipur,NP,2022-09-20 21:36:45,27.9333,84.4167,67.51,95,100,1.97
377,Berlevag,NO,2022-09-20 21:36:46,70.8578,29.0864,42.75,70,75,17.27
378,Bara,NG,2022-09-20 21:36:46,10.3744,10.7288,74.34,87,33,3.38
379,Saint-Pierre,RE,2022-09-20 21:36:46,-21.3393,55.4781,69.48,83,40,10.36
380,Quatre Cocos,MU,2022-09-20 21:36:47,-20.2078,57.7625,71.1,82,66,18.1
381,Saint-Joseph,RE,2022-09-20 21:36:47,-21.3667,55.6167,68.38,84,35,13.82
382,Suhbaatar,MN,2022-09-20 21:33:41,50.2314,106.2078,45.88,79,100,4.36
383,Kindu,CD,2022-09-20 21:36:47,-2.95,25.95,69.19,93,54,1.43
384,Helong,CN,2022-09-20 21:36:48,42.5397,128.9972,40.26,69,0,5.39
385,Elat,IL,2022-09-20 21:36:48,29.5581,34.9482,82.24,44,0,6.91
386,Manitowoc,US,2022-09-20 21:36:48,44.0667,-87.8001,78.76,82,100,11.5
387,Klaksvik,FO,2022-09-20 21:36:49,62.2266,-6.589,52.72,94,93,10.29
388,Mackenzie,CA,2022-09-20 21:36:49,55.2999,-123.1698,61.02,44,0,11.5
389,Ambon,ID,2022-09-20 21:36:49,-3.6954,128.1814,77.14,16,20,3.44
390,Morganton,US,2022-09-20 21:36:50,35.7454,-81.6848,89.22,59,4,1.99
391,Faanui,PF,2022-09-20 21:36:50,-16.4833,-151.75,77.95,75,9,15.73
392,Kolondieba,ML,2022-09-20 21:36:50,11.0882,-6.8926,71.51,96,100,1.92
393,Huarmey,PE,2022-09-20 21:36:51,-10.0681,-78.1522,65.03,76,28,13.62
394,Vila Franca Do Campo,PT,2022-09-20 21:36:51,37.7167,-25.4333,76.19,81,78,2.28
395,Sinnamary,GF,2022-09-20 21:36:52,5.3833,-52.95,80.96,80,77,12.66
396,Cockburn Town,TC,2022-09-20 21:36:52,21.4612,-71.1419,80.82,89,100,40.6
397,Muroto,JP,2022-09-20 21:36:52,33.2833,134.15,68.94,67,7,16.44
398,Bauta,CU,2022-09-20 21:36:53,22.9828,-82.5464,85.89,70,40,10.36
399,Susehri,TR,2022-09-20 21:36:53,40.1644,38.0867,61.77,75,100,3.69
400,Camacupa,AO,2022-09-20 21:36:53,-12.0167,17.4833,68.79,55,8,3.53
401,Saldanha,ZA,2022-09-20 21:36:54,-33.0117,17.9442,53.65,87,0,9.04
402,Vao,NC,2022-09-20 21:36:54,-22.6667,167.4833,73.56,79,0,9.13
403,Swellendam,ZA,2022-09-20 21:36:54,-34.0226,20.4417,52.9,75,0,2.86
404,Divo,CI,2022-09-20 21:36:55,5.8397,-5.36,70.86,98,98,4.14
405,Aknada,RU,2022-09-20 21:36:55,42.4016,46.1723,53.29,69,0,6.46
406,Sitio Novo Do Tocantins,BR,2022-09-20 21:36:55,-5.5183,-47.4611,89.62,27,13,4.88
407,Tondano,ID,2022-09-20 21:36:56,1.3038,124.9112,66.29,86,88,1.16
408,Boda,CF,2022-09-20 21:36:56,4.3189,17.4695,69.75,96,95,2.51
409,Harper,LR,2022-09-20 21:36:56,4.375,-7.7169,75.97,88,87,9.84
410,Klyavlino,RU,2022-09-20 21:36:57,54.2649,52.0267,55.98,92,89,2.75
411,Fairbanks,US,2022-09-20 21:36:57,64.8378,-147.7164,47.08,83,75,3.44
412,Praya,CV,2022-09-20 21:36:57,14.9215,-23.5087,79.34,78,20,13.8
413,Cape Canaveral,US,2022-09-20 21:36:52,28.4058,-80.6048,86.07,76,20,9.22
414,Valley City,US,2022-09-20 21:36:58,46.9233,-98.0032,70.32,49,0,19.57
415,Nicoya,CR,2022-09-20 21:36:58,10.1483,-85.452,80.96,76,65,4.23
416,Tamandare,BR,2022-09-20 21:36:58,-8.7597,-35.1047,74.16,83,7,6.2
417,Chapais,CA,2022-09-20 21:36:59,49.7834,-74.8492,58.78,47,5,4.65
418,San Rafael,AR,2022-09-20 21:32:00,-34.6177,-68.3301,58.26,33,51,5.91
419,Kungurtug,RU,2022-09-20 21:36:59,50.5994,97.5228,39.13,92,90,4.47
420,Turbat,PK,2022-09-20 21:37:00,26.0023,63.044,78.89,77,7,4.88
421,Yenagoa,NG,2022-09-20 21:38:00,4.9247,6.2642,74.73,94,99,3.33
422,Magole,TZ,2022-09-20 21:38:00,-6.3667,37.3667,68.95,80,48,4.99
423,Brainerd,US,2022-09-20 21:38:01,46.358,-94.2008,84.45,51,40,5.75
424,Champua,IN,2022-09-20 21:38:01,22.0833,85.6667,73.71,96,79,3.53
425,Grand-Bourg,GP,2022-09-20 21:38:01,15.8835,-61.3148,84.4,79,82,18.7
426,Mitsamiouli,KM,2022-09-20 21:38:02,-11.3847,43.2844,74.68,81,26,9.26
427,Yerbogachen,RU,2022-09-20 21:38:02,61.2767,108.0108,40.28,98,100,3.89
428,Eureka,US,2022-09-20 21:38:03,40.8021,-124.1637,76.75,73,26,5.99
429,Port Hardy,CA,2022-09-20 21:37:28,50.6996,-127.4199,60.98,63,0,3.44
430,Daru,PG,2022-09-20 21:38:03,-9.0763,143.2092,80.06,86,94,15.37
431,Wanning,CN,2022-09-20 21:38:04,18.8003,110.3967,78.4,84,99,0.67
432,Vilsbiburg,DE,2022-09-20 21:38:04,48.45,12.35,45.09,95,47,3.13
433,Agirish,RU,2022-09-20 21:38:04,61.9247,63.0231,52.16,79,6,11.01
434,Bodden Town,KY,2022-09-20 21:38:05,19.2833,-81.25,88.99,75,40,8.05
435,Bubaque,GW,2022-09-20 21:38:05,11.2833,-15.8333,76.41,88,100,4.5
436,Cookeville,US,2022-09-20 21:37:27,36.1628,-85.5016,90.63,61,0,3.44
437,Ilabaya,PE,2022-09-20 21:38:06,-17.4208,-70.5133,64.99,53,4,5.95
438,Nepomuceno,BR,2022-09-20 21:38:06,-21.2358,-45.2358,73.27,51,100,2.13
439,Sumter,US,2022-09-20 21:38:07,28.7086,-82.0831,87.98,73,62,10.13
440,Rio Grande,BR,2022-09-20 21:38:07,-32.035,-52.0986,60.91,87,100,14.97
441,Shimoda,JP,2022-09-20 21:38:07,34.6667,138.95,63.1,85,100,15.61
442,Nexo,DK,2022-09-20 21:38:08,55.0607,15.1306,55.49,72,53,6.6
443,Teguise,ES,2022-09-20 21:38:08,29.0605,-13.564,70.02,83,20,6.91
444,Barra,BR,2022-09-20 21:38:09,-11.0894,-43.1417,83.52,43,70,3.51
445,Biak,ID,2022-09-20 21:38:09,-0.9131,122.8766,75.02,85,69,4.99
446,Wahiawa,US,2022-09-20 21:38:09,21.5028,-158.0236,84.52,62,75,10.36
447,Yeppoon,AU,2022-09-20 21:38:10,-23.1333,150.7333,69.58,83,7,10.27
448,Qaqortoq,GL,2022-09-20 21:38:10,60.7167,-46.0333,42.1,86,9,2.28
449,Tungor,RU,2022-09-20 21:38:10,53.3808,142.9564,42.39,65,54,18.52
450,Itaituba,BR,2022-09-20 21:38:11,-4.2761,-55.9836,95.16,49,20,3.44
451,Suntar,RU,2022-09-20 21:38:11,62.1444,117.6319,33.44,90,100,8.99
452,Broome,US,2022-09-20 21:38:12,42.2506,-75.833,71.02,74,100,11.5
453,Bousso,TD,2022-09-20 21:38:12,10.4795,16.7117,72.41,98,100,6.8
454,Boende,CD,2022-09-20 21:38:12,-0.2167,20.8667,73.85,86,100,0.38
455,Pajapan,MX,2022-09-20 21:38:13,18.25,-94.7,77.16,75,100,7.61
456,Porto Santo,PT,2022-09-20 21:38:13,33.072,-16.3415,73.78,83,20,6.91
457,Manokwari,ID,2022-09-20 21:38:14,-0.8667,134.0833,78.06,79,100,1.3
458,Mauchline,GB,2022-09-20 21:38:14,55.516,-4.3793,57.74,82,20,4.61
459,Lumphat,KH,2022-09-20 21:38:15,13.4878,106.9816,73.09,99,100,2.42
460,Okhotsk,RU,2022-09-20 21:38:15,59.3833,143.3,39.56,61,21,14.76
461,Rawson,AR,2022-09-20 21:38:15,-43.3002,-65.1023,46.89,94,100,17.96
462,Bantou,CN,2022-09-20 21:38:16,26.2151,117.4893,66.81,75,35,2.62
463,Huambo,AO,2022-09-20 21:38:16,-12.7761,15.7392,68.25,47,85,2.62
464,Henties Bay,NA,2022-09-20 21:38:17,-22.116,14.2845,55.44,73,0,1.86
465,Kamenka,RU,2022-09-20 21:38:17,51.3223,42.7678,53.17,59,98,7.25
466,Baturite,BR,2022-09-20 21:38:18,-4.3286,-38.8847,75.42,79,22,7.0
467,Forssa,FI,2022-09-20 21:38:18,60.8146,23.6215,42.98,87,85,5.37
468,Gigmoto,PH,2022-09-20 21:38:18,13.7796,124.39,77.76,88,100,5.93
469,Camacha,PT,2022-09-20 21:39:19,33.0833,-16.3333,71.02,83,20,6.91
470,Tuatapere,NZ,2022-09-20 21:39:19,-46.1333,167.6833,50.13,91,100,1.45
471,Flinders,AU,2022-09-20 21:39:20,-34.5833,150.8552,63.37,84,100,5.99
472,Dawei,MM,2022-09-20 21:34:21,14.0833,98.2,74.12,93,100,2.08
473,Buraydah,SA,2022-09-20 21:39:20,26.326,43.975,90.05,19,52,7.74
474,Kalmunai,LK,2022-09-20 21:39:21,7.4167,81.8167,79.21,77,10,3.74
475,Chihuahua,MX,2022-09-20 21:39:21,28.5,-106.0,77.83,43,48,9.17
476,Marsh Harbour,BS,2022-09-20 21:35:35,26.5412,-77.0636,84.47,71,1,13.0
477,Belaya Gora,RU,2022-09-20 21:39:22,68.5333,146.4167,31.98,99,100,13.76
478,Elizabeth City,US,2022-09-20 21:39:22,36.2946,-76.2511,89.62,60,20,9.22
479,Zabaykalsk,RU,2022-09-20 21:39:22,49.6333,117.3167,43.29,77,99,13.18
480,Tarakan,ID,2022-09-20 21:39:23,3.3,117.6333,74.7,94,40,9.22
481,Moreira Sales,BR,2022-09-20 21:39:24,-24.0622,-53.0069,70.43,85,96,3.78
482,Pedernales,DO,2022-09-20 21:39:24,18.0384,-71.744,83.59,74,100,5.3
483,Anadyr,RU,2022-09-20 21:39:24,64.75,177.4833,41.5,75,20,15.66
484,Wuxue,CN,2022-09-20 21:39:25,29.8506,115.5525,68.4,56,100,5.57
485,Kenitra,MA,2022-09-20 21:39:25,34.261,-6.5802,74.16,91,24,4.27
486,Bay Roberts,CA,2022-09-20 21:39:26,47.5999,-53.2648,52.66,77,60,1.01
487,Najran,SA,2022-09-20 21:37:27,17.4924,44.1277,81.25,36,90,4.03
488,Tambun,ID,2022-09-20 21:39:26,-6.2641,107.0712,80.49,84,100,3.94
489,Curuguaty,PY,2022-09-20 21:39:26,-24.4694,-55.6945,71.24,80,94,0.69
490,Sitka,US,2022-09-20 21:39:27,57.0531,-135.33,58.89,77,75,4.61
491,Sloboda,RU,2022-09-20 21:39:27,51.1421,40.3021,52.92,62,98,8.39
492,Gayny,RU,2022-09-20 21:39:28,60.3071,54.3241,51.28,76,2,11.59
493,Rovenki,UA,2022-09-20 21:39:28,48.0833,39.3776,58.57,71,80,5.93
494,Inuvik,CA,2022-09-20 21:39:28,68.3499,-133.7218,49.21,90,100,4.61
495,Aksu,CN,2022-09-20 21:39:29,41.1231,80.2644,68.54,38,29,3.29
496,Athabasca,CA,2022-09-20 21:35:59,54.7169,-113.2854,59.41,33,5,6.91
497,Williamsport,US,2022-09-20 21:36:00,41.2412,-77.0011,78.53,59,40,8.05
498,Kruisfontein,ZA,2022-09-20 21:39:29,-34.0033,24.7314,51.89,84,0,4.97
499,Kula,TR,2022-09-20 21:39:30,38.5473,28.6498,56.07,70,0,3.4
500,Plettenberg Bay,ZA,2022-09-20 21:39:30,-34.0527,23.3716,55.92,73,0,5.88
501,Darnah,LY,2022-09-20 21:39:30,32.767,22.6367,75.88,68,9,3.0
502,Shache,CN,2022-09-20 21:39:31,38.4167,77.2406,66.63,33,7,2.75
503,Caravelas,BR,2022-09-20 21:39:31,-17.7125,-39.2481,72.1,79,12,9.91
504,Tchibanga,GA,2022-09-20 21:39:32,-2.85,11.0333,72.82,87,100,3.33
505,Sohag,EG,2022-09-20 21:39:32,26.557,31.6948,79.29,32,0,6.35
506,Benjamin Hill,MX,2022-09-20 21:39:32,30.1667,-111.1,89.11,42,61,2.37
507,Melo,UY,2022-09-20 21:39:32,-32.3667,-54.1833,59.32,80,100,9.42
508,Masuguru,TZ,2022-09-20 21:39:33,-11.3667,38.4167,72.57,71,6,7.09
509,Bairiki,KI,2022-09-20 21:39:33,1.3292,172.9752,75.2,88,100,6.91
510,Butte,US,2022-09-20 21:37:47,39.6499,-121.5677,73.42,55,20,3.44
511,Tilichiki,RU,2022-09-20 21:39:34,60.4667,166.1,48.96,94,100,14.65
512,Bacolod,PH,2022-09-20 21:35:59,10.6667,122.95,78.21,89,100,5.44
513,Almaznyy,RU,2022-09-20 21:39:34,48.0448,40.045,58.53,63,100,5.37
514,Isangel,VU,2022-09-20 21:37:47,-19.55,169.2667,78.91,89,75,2.3
515,Mata,PT,2022-09-20 21:39:35,40.683,-7.4592,64.92,81,5,1.83
516,Khani,GE,2022-09-20 21:40:35,41.9563,42.9566,62.17,99,86,2.95
517,Coihueco,CL,2022-09-20 21:40:35,-36.6167,-71.8333,47.14,71,75,5.75
518,Beeskow,DE,2022-09-20 21:40:36,52.1667,14.25,46.35,91,11,5.01
519,Nouakchott,MR,2022-09-20 21:40:36,18.0858,-15.9785,82.33,75,93,9.53
520,Tortoli,IT,2022-09-20 21:37:28,39.9256,9.6572,71.42,78,0,12.66
521,Kyren,RU,2022-09-20 21:40:37,51.6828,102.1408,42.22,94,94,1.03
522,Shuyskoye,RU,2022-09-20 21:40:37,59.3736,41.0305,48.72,96,100,8.9
523,Ndjole,GA,2022-09-20 21:40:37,-0.1783,10.7649,74.48,95,59,2.55
524,Xai-Xai,MZ,2022-09-20 21:40:38,-25.0519,33.6442,66.79,96,100,15.77
525,Ganzhou,CN,2022-09-20 21:40:38,28.8184,115.4327,66.78,62,93,6.29
526,Beloha,MG,2022-09-20 21:40:39,-25.1667,45.05,70.39,64,0,6.49
527,Matara,LK,2022-09-20 21:40:39,5.9485,80.5353,77.11,89,20,9.04
528,Cabedelo,BR,2022-09-20 21:40:39,-6.9811,-34.8339,77.67,77,34,11.34
529,Bintulu,MY,2022-09-20 21:40:40,3.1667,113.0333,75.61,94,40,5.01
530,Nyrob,RU,2022-09-20 21:40:40,60.733,56.7202,50.86,80,10,10.85
531,Chara,RU,2022-09-20 21:40:41,56.9064,118.2631,35.47,84,100,1.63
532,Viedma,AR,2022-09-20 21:40:41,-40.8135,-62.9967,50.36,45,2,6.22
533,Manaus,BR,2022-09-20 21:40:42,-3.1019,-60.025,93.7,49,40,6.91
534,Lakes Entrance,AU,2022-09-20 21:37:50,-37.8811,147.981,51.17,59,100,2.06
535,Kankaanpaa,FI,2022-09-20 21:40:42,61.8,22.4167,43.56,77,100,4.85
536,Merauke,ID,2022-09-20 21:40:43,-8.4667,140.3333,79.81,83,99,13.11
537,Jingdezhen,CN,2022-09-20 21:40:43,29.2947,117.2079,64.22,76,95,4.61
538,Tamiahua,MX,2022-09-20 21:40:43,21.2667,-97.45,84.0,67,20,8.7
539,Manggar,ID,2022-09-20 21:40:44,-2.8833,108.2667,79.75,77,100,6.51
540,Palmer,US,2022-09-20 21:40:44,42.1584,-72.3287,71.92,78,75,5.75
541,George Town,MY,2022-09-20 21:36:26,5.4112,100.3354,78.73,94,20,2.3
542,Pumiao,CN,2022-09-20 21:40:45,22.75,108.4833,75.6,91,30,0.67
543,Lilongwe,MW,2022-09-20 21:40:45,-13.9669,33.7873,70.32,42,2,4.68
544,Botshabelo,ZA,2022-09-20 21:40:45,-29.2702,26.7052,47.57,85,5,4.18
545,Abaete,BR,2022-09-20 21:40:46,-19.16,-45.4458,77.27,58,82,3.2
546,Halifax,CA,2022-09-20 21:40:46,44.6453,-63.5724,59.22,94,100,21.85
547,Kaitangata,NZ,2022-09-20 21:40:46,-46.2817,169.8464,50.05,91,64,2.75
548,Dubbo,AU,2022-09-20 21:40:47,-32.25,148.6167,55.53,82,100,10.36
549,Mashivka,UA,2022-09-20 21:40:47,49.4431,34.8669,49.17,93,100,5.23
550,Naze,JP,2022-09-20 21:40:48,28.3667,129.4833,70.72,70,2,8.93
551,Hollins,US,2022-09-20 21:40:48,37.3413,-79.9431,88.18,46,20,5.75
552,Sao Filipe,CV,2022-09-20 21:40:48,14.8961,-24.4956,79.16,76,25,8.12
553,Oksfjord,NO,2022-09-20 21:40:49,70.2396,22.3479,44.78,83,80,6.98
554,Neijiang,CN,2022-09-20 21:40:49,29.5835,105.0622,65.48,93,100,4.07
555,Liverpool,GB,2022-09-20 21:36:27,53.4106,-2.9779,60.75,81,75,4.61
556,Barcelona,ES,2022-09-20 21:37:25,41.3888,2.159,72.32,80,20,5.75
557,Bonavista,CA,2022-09-20 21:40:50,48.6499,-53.1147,50.99,68,0,8.41
558,Bowen,AU,2022-09-20 21:40:50,-20.0167,148.2333,76.28,73,100,11.59
559,Tooele,US,2022-09-20 21:40:50,40.5308,-112.2983,88.45,19,0,23.02
